Time, PoorSignal, Attention, Meditation
13:22:47, 0, 87, 27
13:22:48, 0, 88, 20
13:22:49, 0, 91, 21
13:22:50, 0, 87, 26
13:22:51, 0, 87, 44
13:22:52, 0, 77, 69
13:22:53, 0, 67, 67
13:22:54, 0, 61, 66
13:22:55, 0, 53, 66
13:22:56, 0, 47, 53
13:22:57, 0, 48, 77
13:22:58, 0, 66, 69
13:22:59, 0, 63, 69
13:23:00, 0, 70, 80
13:23:01, 0, 78, 64
13:23:02, 0, 61, 67
13:23:03, 0, 61, 67
13:23:04, 0, 64, 51
13:23:05, 0, 61, 60
13:23:06, 0, 64, 63
13:23:07, 0, 64, 64
13:23:08, 0, 63, 78
13:23:09, 0, 44, 64
13:23:10, 0, 47, 67
13:23:11, 0, 57, 61
13:23:12, 0, 56, 56
13:23:13, 0, 75, 67
13:23:14, 0, 75, 74
13:23:15, 0, 69, 77
13:23:16, 0, 77, 77
